pdbid,2019_general,2019_refined,2019_core,2018_general,2018_refined,2018_core,2017_general,2017_refined,2017_core,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1lpg,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.09,192.71,1981.7,8.8735,48.799,0,10,3844,1199,1696,76,688,192,283,12,221,74,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1lpk,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.55,165.03,1746.1,5.9484,61.798,0.22173,6,3234,954,1375,67,716,188,288,12,265,79,113,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1lpz,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.6,163.59,1745.1,6.3504,65.173,0,6,3278,991,1495,68,595,170,253,12,143,41,68,3,0,0,0,0,0,0,0,0,0,0,0,0,230,60,111,6,0,0,0,0,0,0,0,0
1lrh,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.82,64.212,897.86,2.5592,57.334,1.3758,1,2288,527,491,7,0,0,0,0,375,81,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1lrt,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,5.64,136.82,1838,13.649,0,11.692,11,2382,749,1157,48,756,216,340,13,1598,499,794,28,0,0,0,0,257,81,132,1,127,41,68,3,0,0,0,0,0,0,0,0,0,0,0,0
1lst,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.85,87.815,761.02,4.6318,22.187,7.0446,4,1172,291,537,0,353,89,170,0,373,85,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1lv8,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,5.46,112.82,1304.3,7.4554,6.6389,5.3688,5,1495,388,550,22,981,233,348,16,631,174,227,11,0,0,0,0,162,44,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1lvu,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,5.32,121.07,1324.4,7.6588,6.3085,5.0912,5,1496,386,611,23,997,238,383,16,625,171,253,11,0,0,0,0,162,43,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1lyb,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,11.42,117.99,2057.1,6.2913,48.118,10.07,22,5041,1201,1622,70,780,180,244,8,1243,298,400,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1lyx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.54,58.178,648.04,7.0447,0,4.7871,2,346,85,112,2,0,0,0,0,945,239,321,6,0,0,0,0,160,38,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1lzq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.39,167.78,2603.8,11.276,73.259,7.8058,19,5581,1594,2044,8,794,228,292,1,1069,308,400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m0b,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,8.82,176.03,2673.2,13.467,77.491,5.7588,19,5614,1578,2113,4,795,231,301,1,1090,310,420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m0n,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,2.22,137.95,1808.5,16.575,26.008,9.1729,6,2420,688,1075,26,375,113,171,4,1453,406,622,14,0,0,0,0,367,103,159,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m0o,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,2.31,131.86,1695.8,11.471,22.974,8.5299,6,2167,628,922,24,367,108,159,4,1430,400,584,15,0,0,0,0,359,102,150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m0q,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,3.89,128.35,1620.6,14.861,11.336,10.339,6,1838,530,783,20,365,108,159,4,1423,399,576,14,0,0,0,0,360,100,147,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m13,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,7.57,116.64,2019.8,9.303,120.51,1.9746,11,6961,1531,1626,196,0,0,0,0,823,179,180,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m1b,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.66,61.409,762.37,6.3291,0,8.3715,2,584,168,177,3,0,0,0,0,1094,318,348,6,0,0,0,0,0,0,0,0,195,57,62,1,0,0,0,0,0,0,0,0,0,0,0,0
1m2p,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.11,88.909,1347.3,4.0564,54.998,0.92425,1,2615,662,884,14,166,44,64,1,1040,272,366,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m2q,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,6.1,94.959,1310.9,4.2836,44.661,1.467,1,2299,584,690,17,168,41,50,2,1031,256,308,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m2r,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.46,89.982,1330.8,2.9201,52.868,1.5383,0,2561,687,836,25,375,95,113,4,677,191,230,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m2x,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.15,66.87,718.94,5.1794,12.218,1,3,1053,298,399,9,121,32,48,1,328,97,127,3,0,0,0,0,0,0,0,0,135,41,50,1,0,0,0,0,0,0,0,0,0,0,0,0
1m48,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.09,115.87,1355.1,5.2398,68.947,3.9254,7,2568,570,974,19,436,81,172,3,222,47,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m4h,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.52,206.64,3088.8,11.212,76.012,10.536,28,6008,1616,2455,0,1009,272,445,0,1749,488,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m5w,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.27,58.975,973.32,9.2367,2.447,6.3167,5,908,311,326,5,0,0,0,0,1222,416,433,7,0,0,0,0,177,60,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m6p,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,5.1,77.781,747.97,8.0677,0,12.394,3,731,219,261,16,0,0,0,0,970,297,352,23,0,0,0,0,87,28,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m7d,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.23,91.419,1777.9,4.1049,10.336,4.6647,8,2880,824,967,18,135,41,44,1,1705,495,561,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m7i,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.4,105.63,2384.3,7.5028,12.208,5.4321,12,4024,1180,1384,26,142,43,49,1,2568,763,898,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m7y,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.96,157.83,1739.5,11.109,22.558,15.331,10,2726,710,996,21,548,144,212,4,1493,379,556,7,0,0,0,0,200,52,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m83,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.4,157.44,2049,10.927,0,12.122,8,1879,512,635,23,843,246,313,11,2252,616,808,27,0,0,0,0,513,140,188,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1m9n,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,6.92,160.39,1541.7,13.862,0,13.987,4,1778,488,556,13,745,208,219,5,1372,385,458,11,0,0,0,0,135,39,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mai,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.68,79.522,975.21,7.2026,0,3.9903,6,578,209,302,0,0,0,0,0,1422,504,672,0,0,0,0,0,301,108,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1me7,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,7.19,97.453,1390.3,7.3578,0,8.8816,5,1437,412,542,29,655,192,256,12,1406,386,504,29,0,0,0,0,185,52,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1me8,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,7.19,100.65,1418.4,7.986,0,8.9861,5,1419,407,574,29,644,191,270,12,1382,377,530,29,0,0,0,0,179,51,69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mes,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.7,126.82,2183.3,3.6655,81.097,5.4902,10,5586,1598,1710,0,366,109,119,0,785,218,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1met,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.4,135.85,2210,5.1167,99.288,5.5667,10,5773,1573,1681,0,383,107,118,0,816,212,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1meu,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,6.1,126.65,2239.7,3.9159,78.795,5.2794,10,5696,1600,1708,0,373,108,118,0,789,221,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mfa,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.04,89.541,1337.7,4.9882,20.775,3.7432,7,2058,602,763,1,0,0,0,0,1416,415,536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mfd,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.31,81.904,1332.9,3.4216,20.213,2.0879,7,2199,618,608,5,0,0,0,0,1519,423,416,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mfi,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.59,82.701,889.96,4.4739,51.797,2,1,1643,355,398,21,0,0,0,0,501,112,122,7,144,33,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mh5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.21,115.46,1929.3,4.7728,84.044,0.44991,14,3842,929,1035,4,396,95,106,0,1092,279,309,0,0,0,0,0,185,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mhw,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,7.35,144.4,2220.5,5.9857,34.85,5.8757,20,3999,1198,1937,128,750,226,350,24,630,182,277,18,0,0,0,0,0,0,0,0,121,38,52,4,0,0,0,0,0,0,0,0,0,0,0,0
1mj7,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,8.35,121.25,1736.5,3.7467,82.694,2.2316,14,3306,846,936,22,328,81,92,2,916,235,264,5,0,0,0,0,154,41,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mjj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.74,131.99,1892.2,5.5058,74.477,3.3137,14,3681,867,1135,5,370,90,112,0,1016,251,328,0,0,0,0,0,171,43,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mmp,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,6.07,106.86,1309.8,6.4621,30.385,5.7734,5,2597,661,926,8,305,79,117,1,579,146,182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mmq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.52,100.75,1343.2,6.4182,22.511,8.6519,7,2584,667,959,8,475,121,174,2,592,147,193,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mmr,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.4,112.79,1388.7,5.9066,23.634,4.5594,6,2631,685,973,8,637,154,214,3,277,73,94,1,0,0,0,0,0,0,0,0,172,37,47,1,0,0,0,0,0,0,0,0,0,0,0,0
1moq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.46,88.457,1270.5,10.053,0,10.486,3,1059,302,502,12,151,48,71,2,1372,394,673,16,0,0,0,0,179,50,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mq5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9,168.83,1771.9,5.2807,31.198,2.3172,8,3140,862,1235,58,480,128,188,6,252,78,109,5,0,0,0,0,0,0,0,0,105,31,49,3,408,120,163,9,0,0,0,0,0,0,0,0
1mq6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,11.15,165.77,1838.2,3.9463,24.764,1.4317,10,2967,805,1170,56,674,180,271,10,443,121,182,8,0,0,0,0,0,0,0,0,108,32,48,3,402,118,163,9,0,0,0,0,0,0,0,0
1mrn,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.52,186.51,2761.4,9.6512,20.447,7.9278,16,2990,906,1101,13,849,258,311,3,3260,1057,1260,8,0,0,0,0,671,236,265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mrs,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.96,123.14,1498.1,8.056,13.08,6.9157,5,1933,541,679,10,415,104,131,2,1601,454,566,6,0,0,0,0,169,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mrw,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.7,152.49,2284.1,7.0527,59.754,5.7367,10,4734,1326,1807,4,567,164,218,0,887,252,351,1,0,0,0,0,0,0,0,0,162,44,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1mrx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.26,160.47,2261.8,7.6957,72.055,5.4448,10,4892,1320,1846,4,588,158,223,0,919,242,355,1,0,0,0,0,0,0,0,0,166,44,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1msm,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.48,180.55,2542,7.7102,86.103,5.5805,11,5497,1515,2115,7,561,159,228,0,895,254,360,1,0,0,0,0,0,0,0,0,160,45,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1msn,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.09,174.56,2407.8,6.9332,91.619,5.1326,11,5515,1489,1976,8,582,159,214,0,925,246,340,1,0,0,0,0,0,0,0,0,173,47,63,0,0,0,0,0,0,0,0,0,0,0,0,0
1mtr,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.4,134.69,2414.7,5.6462,77.723,5.2879,11,5101,1425,1847,1,688,190,255,0,981,273,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mu6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.38,111.41,1612.7,2.5642,42.176,2.4188,9,2956,746,1029,65,885,226,312,23,312,79,116,9,378,100,138,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mu8,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9,112.95,1651,1.9283,46.956,1.9761,9,3203,810,1045,75,870,218,290,22,310,80,108,9,412,106,132,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1mue,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.64,109.56,1680.9,3.9362,48.246,2.8339,9,2985,750,1085,68,720,180,265,18,418,103,162,10,378,100,142,7,0,0,0,0,0,0,0,0,153,36,46,2,0,0,0,0,0,0,0,0
1my4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.98,115.72,1089.6,8.6808,4.6334,10.07,2,1401,329,482,14,598,141,212,6,739,162,255,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,45,67,3
1n0s,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,7.45,135.1,1387.9,7.9858,63.549,4.4143,1,3572,1002,1169,23,0,0,0,0,821,225,282,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n1m,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,5.7,70.657,842.53,4.7294,25.282,4.9284,3,1609,373,597,4,363,86,136,0,180,41,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n1t,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,3.85,103.24,1241,8.8674,6.7958,8.0211,5,1748,513,766,20,168,50,70,2,1175,356,538,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n2v,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,4.08,78.524,987.42,4.6008,15.011,4.2381,3,1351,362,513,32,636,174,252,14,305,80,128,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n3i,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.89,103.84,1361.9,5.0415,5.614,4.9751,3,2340,659,807,12,791,208,259,4,520,147,187,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n3z,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4.2,61.018,1045.9,3.4754,1.8809,1.9832,4,1127,318,440,24,288,78,106,6,1027,305,409,20,0,0,0,0,100,32,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n46,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.52,115.99,1810.8,5.5566,75.457,3.3135,4,4141,1009,946,102,567,149,130,12,762,192,174,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n4h,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.55,66.158,1447.6,2.1966,61.335,0.99148,4,4005,898,979,99,0,0,0,0,335,88,93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n4k,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.05,88.589,1098.1,11.581,0,8.75,6,568,221,347,0,0,0,0,0,1330,541,804,0,0,0,0,0,274,109,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n51,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.85,125.86,1938.3,7.8479,35.675,7.0105,11,3656,1012,1485,13,751,207,318,3,759,212,309,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n5r,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.66,74.183,1163.9,4.123,47.946,1,6,3077,679,1094,0,421,93,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n7m,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,5.71,162.93,1672.3,2.8865,83.772,1.6634,8,3985,1010,1621,0,498,131,206,0,196,59,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1n8v,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.03,43.651,818.23,0.45243,65.144,0,11,1917,428,660,20,0,0,0,0,132,33,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,33,44,2,0,0,0,0
1nc1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,6.12,129.24,1448.5,7.0781,8.4199,5.551,3,2394,602,803,24,798,200,260,8,586,149,203,6,0,0,0,0,0,0,0,0,174,45,65,2,0,0,0,0,0,0,0,0,0,0,0,0
