pdbid,2019_general,2019_refined,2019_core,2018_general,2018_refined,2018_core,2017_general,2017_refined,2017_core,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2i3h,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.4,2434,617,952,2,572,133,221,1,465,108,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2i3i,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.3,2450,609,632,4,605,148,162,0,316,72,88,0,0,0,0,0,0,0,0,0,74,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2i3v,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,6.55,999,223,337,10,191,42,62,2,765,163,258,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2i4d,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,11.68,4705,1300,1913,8,378,109,157,0,1731,466,733,3,0,0,0,0,100,25,41,1,183,49,75,0,0,0,0,0,0,0,0,0,0,0,0,0
2i4j,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False,6.16,5181,1151,1221,103,398,89,104,10,783,178,164,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2i4u,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,11.57,4607,1278,1799,8,379,109,157,0,1337,363,543,1,0,0,0,0,0,0,0,0,184,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0
2i4v,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,11.2,4539,1271,1864,13,374,109,159,1,1329,365,553,5,0,0,0,0,0,0,0,0,182,46,79,0,0,0,0,0,0,0,0,0,0,0,0,0
2i4w,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,11.59,5067,1401,2006,13,375,107,151,0,1741,464,702,4,0,0,0,0,99,25,45,1,185,48,76,0,0,0,0,0,0,0,0,0,0,0,0,0
2i4x,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False,11.72,4979,1401,2029,17,374,109,155,1,1731,469,709,8,0,0,0,0,98,25,47,1,183,48,77,0,0,0,0,0,0,0,0,0,0,0,0,0
2i4z,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.7,5255,1151,1307,105,396,84,109,10,787,177,176,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2i6b,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.17,2936,727,1045,18,765,187,272,4,81,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2i80,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.4,2355,542,703,23,195,45,61,2,200,49,57,2,630,132,171,3,0,0,0,0,0,0,0,0,168,46,52,2,0,0,0,0,0,0,0,0
2idw,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,8.89,4323,1199,1843,3,496,140,219,1,1164,320,506,0,0,0,0,0,0,0,0,0,177,47,87,0,0,0,0,0,0,0,0,0,0,0,0,0
2ien,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,9,4524,1267,1866,3,526,155,219,0,1213,337,506,0,0,0,0,0,0,0,0,0,187,51,82,0,0,0,0,0,0,0,0,0,0,0,0,0
2ieo,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,False,8.49,4472,1247,1843,5,522,149,219,1,1186,331,506,0,0,0,0,0,0,0,0,0,185,49,82,0,0,0,0,0,0,0,0,0,0,0,0,0
2igv,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,2.23,1019,302,456,20,238,74,111,5,457,131,210,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ihj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.59,3375,854,1321,25,705,174,254,2,2574,668,1051,29,145,38,63,1,182,44,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ihq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.49,3617,788,822,118,641,138,144,22,640,139,138,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2iko,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.45,3333,672,1268,51,834,167,340,10,0,0,0,0,270,52,103,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2il2,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.1,5250,1223,1779,48,1040,241,351,9,882,201,297,6,0,0,0,0,0,0,0,0,152,38,55,1,0,0,0,0,0,0,0,0,0,0,0,0
2ima,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,6.52,1568,363,476,3,158,36,48,1,305,74,91,2,0,0,0,0,0,0,0,0,0,0,0,0,334,75,102,0,0,0,0,0,0,0,0,0
2isw,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.43,321,101,120,5,149,49,59,2,912,283,358,12,0,0,0,0,157,45,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2itk,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,7.69,3004,923,1286,72,584,179,262,12,884,289,392,17,0,0,0,0,91,30,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2iuz,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.55,2194,479,939,18,1101,237,466,9,552,126,240,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ivu,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,6.43,3379,799,1142,4,655,146,219,1,286,68,99,0,202,45,61,1,0,0,0,0,0,0,0,0,0,0,0,0,167,34,45,1,0,0,0,0
2iwx,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,6.68,2713,690,1438,18,0,0,0,0,805,207,395,5,0,0,0,0,0,0,0,0,0,0,0,0,161,41,77,1,0,0,0,0,0,0,0,0
2iyf,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,3.75,5179,1233,2195,32,126,35,53,0,1864,443,803,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2izl,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6,1800,459,564,0,572,136,161,0,284,75,94,0,0,0,0,0,0,0,0,0,204,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0
2j27,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,3.52,342,94,141,2,0,0,0,0,969,259,409,6,0,0,0,0,166,44,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j2u,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.33,2700,716,1047,50,520,145,202,9,618,175,243,10,0,0,0,0,0,0,0,0,133,41,51,2,185,44,65,4,0,0,0,0,0,0,0,0
2j34,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.82,2534,674,954,46,343,93,134,6,570,163,228,10,0,0,0,0,0,0,0,0,261,76,103,4,167,41,61,4,0,0,0,0,0,0,0,0
2j47,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.41,2432,642,925,21,662,176,248,6,811,210,295,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j4g,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.6,1872,461,546,23,190,47,57,2,678,169,212,8,0,0,0,0,0,0,0,0,201,48,56,2,0,0,0,0,0,0,0,0,0,0,0,0
2j4i,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9,3198,855,1261,57,471,120,185,7,668,184,262,9,0,0,0,0,0,0,0,0,217,57,79,2,185,44,67,4,0,0,0,0,0,0,0,0
2j4k,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,4.85,1514,473,519,0,366,96,118,0,1401,448,495,0,0,0,0,0,155,51,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j62,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,11.34,3739,893,1389,10,624,153,242,1,798,185,280,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j75,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.65,1128,307,410,6,180,50,66,1,727,194,263,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j77,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,4.89,1117,302,387,6,189,52,62,1,720,191,245,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j78,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6.42,1157,313,464,6,376,98,144,2,930,240,362,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j79,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.96,1157,308,395,6,384,101,126,2,929,246,309,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j7b,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.62,1115,306,408,6,702,190,259,4,721,192,255,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j7d,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.13,1869,491,631,10,395,105,129,2,1066,279,347,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j7e,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.32,2136,558,713,11,400,108,130,2,1148,291,370,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j7f,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.35,1788,480,604,9,407,109,138,2,1112,298,369,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j7g,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7,1879,491,662,10,391,102,134,2,1056,272,369,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j7h,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.19,910,244,325,5,360,97,124,2,532,136,185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2j94,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.27,2293,617,885,50,794,223,311,16,595,167,242,13,0,0,0,0,0,0,0,0,316,87,116,8,184,44,64,5,0,0,0,0,0,0,0,0
2j95,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.4,2508,691,904,46,346,95,125,6,560,162,209,10,0,0,0,0,0,0,0,0,440,119,155,8,179,44,62,4,0,0,0,0,0,0,0,0
2j9n,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,False,4.7,1027,265,425,18,299,79,122,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jbj,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,9.7,1200,317,461,0,0,0,0,0,1299,355,501,0,0,0,0,0,199,55,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jdh,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.51,1117,357,1174,0,125,44,192,0,735,234,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jdk,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.54,1124,374,1096,0,127,47,171,0,779,255,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jdm,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,5.4,631,199,512,0,0,0,0,0,469,146,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jdn,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,5.56,650,204,574,0,0,0,0,0,566,179,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jdp,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.6,622,205,409,0,0,0,0,0,458,147,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jds,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.2,4312,1001,1671,53,847,199,328,8,199,44,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jdu,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,6.72,645,215,406,0,0,0,0,0,481,156,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jdv,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,8.2,4705,1126,1704,69,898,213,319,13,203,46,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jdy,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,4.37,642,208,426,0,0,0,0,0,553,177,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jew,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.69,1971,569,876,12,499,139,220,3,333,102,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jf4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.15,3144,791,1019,0,235,58,77,0,1650,405,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jfh,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,3.06,2401,722,1056,9,139,50,72,1,902,284,426,4,0,0,0,0,0,0,0,0,133,46,68,0,0,0,0,0,0,0,0,0,0,0,0,0
2jfz,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.24,3723,885,1465,10,646,168,264,0,224,55,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jg0,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.82,2944,777,943,0,477,118,149,0,1943,498,613,0,0,0,0,0,0,0,0,0,217,57,69,0,0,0,0,0,0,0,0,0,0,0,0,0
2jgs,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.62,1765,423,511,16,377,89,106,4,447,106,135,2,0,0,0,0,0,0,0,0,201,48,57,2,0,0,0,0,0,0,0,0,0,0,0,0
2jh0,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.7,2673,683,999,68,408,106,157,12,662,173,262,15,0,0,0,0,0,0,0,0,315,83,125,9,176,40,63,5,0,0,0,0,0,0,0,0
2jh5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.44,2513,637,854,65,421,113,143,11,658,171,234,15,0,0,0,0,0,0,0,0,308,82,115,9,176,41,58,5,0,0,0,0,0,0,0,0
2jh6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.77,2473,634,902,66,410,109,149,12,650,173,251,16,0,0,0,0,0,0,0,0,311,82,123,9,175,41,61,5,0,0,0,0,0,0,0,0
2jiw,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.59,1688,435,567,18,347,96,126,3,736,181,249,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jj3,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,9.55,4160,908,938,155,0,0,0,0,788,165,175,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jjb,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.92,3089,769,951,0,230,56,71,0,2103,507,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jke,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.23,1204,254,434,14,197,41,73,2,771,173,281,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jkh,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.05,2913,819,1366,53,514,148,250,8,397,116,196,7,0,0,0,0,0,0,0,0,189,49,80,4,187,45,70,4,0,0,0,0,0,0,0,0
2jkp,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.23,1540,326,560,16,196,41,72,2,762,166,273,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2jxr,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.05,4744,1098,1667,16,741,169,267,5,1036,234,383,6,319,72,123,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2mas,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.52,2087,594,663,20,350,101,113,5,547,152,179,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2nmx,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.57,1738,489,524,0,346,98,106,0,536,152,149,0,0,0,0,0,0,0,0,0,219,61,59,0,0,0,0,0,0,0,0,0,0,0,0,0
2nmz,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.37,5691,1616,2450,3,986,278,419,0,832,234,371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2nn1,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,5.82,1669,461,499,0,215,60,61,0,680,188,193,0,0,0,0,0,0,0,0,0,224,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2nn7,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.52,1968,557,567,0,213,61,59,0,700,201,194,0,0,0,0,0,0,0,0,0,220,62,59,0,0,0,0,0,0,0,0,0,0,0,0,0
