pdbid,2016_general,2016_refined,2016_core,2015_general,2015_refined,2015_core,2014_general,2014_refined,2014_core,2013_general,2013_refined,2013_core,2012_general,2012_refined,2012_core,2007_general,2007_refined,2007_core,act,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
1w9u,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,6.09,190.38,2470.3,8.1765,38.889,5.6196,122.25,724.52,13.98,4.5134,12.767,10,4096,931,2372,35,1363,310,808,13,1263,269,759,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1w9v,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,6.34,158.59,2089.6,9.9439,41.643,6.0031,121.7,710.22,6.7969,27.015,5.2114,8,3266,726,2258,23,1213,260,726,10,835,202,671,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wc1,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4,120.77,1866.7,12.257,0,9.8282,45.768,281.09,2.4273,0,0.14045,8,1520,382,705,10,764,177,332,5,1546,473,799,12,0,0,0,0,392,119,203,4,153,39,69,2,0,0,0,0,0,0,0,0,0,0,0,0
1wcq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.26,97.913,1186.4,7.9715,15.803,10.589,19.571,124.82,2.7389,0,3.078,5,1650,497,691,0,161,46,65,0,1112,340,477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wdn,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.3,82.31,753.5,5.5718,14.672,9.2027,0.56721,20.191,0,0,0,3,924,246,356,0,349,91,132,1,508,131,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1we2,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,4.36,57.899,858.24,12.142,4.4932,7.6032,4.8619,20.26,0,0,0,0,1135,289,370,0,0,0,0,0,758,194,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wht,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3.7,84.699,1038.4,7.9237,41.789,7.7772,22.98,48.193,3.4128,12.655,0,3,1625,420,841,22,0,0,0,0,625,161,293,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wkm,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,0.82,55.667,665.58,5.3964,7.161,3.8902,0.67391,13.634,0,0,0,3,905,223,295,5,178,45,61,1,324,84,112,2,0,0,0,0,0,0,0,0,179,40,54,1,0,0,0,0,0,0,0,0,0,0,0,0
1wm1,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.3,78.697,1131.1,8.8,17.223,6.3023,7.7401,59.851,0,0,0,3,1996,515,575,11,568,149,167,3,395,101,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wn6,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,4.68,144.6,1892,7.9843,25.464,10.795,27.86,225.33,0.63095,2.4958,1.8433,8,2650,668,976,34,1138,284,415,13,983,267,361,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ws1,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.55,98.762,1423.5,6.9972,31.971,9.8744,37.44,283.79,2.2896,7.1549,0,11,2756,727,872,32,473,125,148,6,868,227,272,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ws4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,3,64.936,641.01,2.7714,0,4.3182,9.0709,22.569,0.045592,0,0,2,730,153,236,0,0,0,0,0,617,123,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ws5,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,3.03,63.257,622.72,2.8788,0,4.4003,9.133,22.244,0.0017383,0,0,2,720,151,232,0,0,0,0,0,624,127,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wuq,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,8.27,170.4,2140.1,13.519,0,13.743,38.638,322.62,0.91238,0,0,8,1852,552,549,34,918,264,263,17,2308,739,760,49,0,0,0,0,430,143,150,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wur,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,6.66,166.57,2119.6,15.273,0.64372,12.412,34.719,282.9,0.84112,0,0,8,1876,562,553,35,926,266,265,17,2116,689,710,45,0,0,0,0,422,143,149,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wvc,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,4.46,139.85,1579.6,18.119,1,15.831,45.245,290.02,1.9416,0,0,8,1501,395,513,29,450,123,166,8,1902,515,748,31,0,0,0,0,371,104,161,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wvj,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.73,116.12,1263.1,8.3192,31.81,9.3427,10.759,73.591,0.88444,2.224,0,2,1994,475,808,19,360,85,148,3,702,159,280,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1x1z,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,11.06,107.92,1610.3,11.288,5.6251,11.02,23.715,146.01,1.8041,0,0,4,1737,498,616,13,386,115,139,2,1751,489,639,13,0,0,0,0,155,42,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1x38,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.77,116.34,1378.9,8.2484,29.615,6.8467,13.091,106.98,0.38396,0,0,2,2322,645,984,41,372,102,154,8,730,200,266,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1x39,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.22,127.33,1470.6,8.2668,5.6362,7.5458,13.228,116.13,0.5563,0,0,4,2292,621,1138,41,503,136,254,10,704,189,279,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1x8d,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,2.21,43.143,732.14,4.272,8.8457,6.057,4.1886,7.9093,0.030794,0,0,0,1097,214,234,24,0,0,0,0,885,169,192,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1x8j,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.96,33.518,1219.4,1.3371,52.339,0,13.113,107.83,0.092861,33.398,0,0,3604,633,882,27,0,0,0,0,316,68,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1x8r,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.12,146.67,1735.6,17.882,20.28,14.62,27.727,226.48,0.45554,1.3378,0,5,1936,630,811,22,0,0,0,0,2275,769,972,27,0,0,0,0,357,122,154,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1x8t,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.8,142.17,1733.9,17.381,20.345,14.154,26.512,223.76,1.3711,1.3923,0,5,1931,617,901,13,0,0,0,0,2254,740,1068,20,0,0,0,0,344,112,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1x9d,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,3.96,103.84,1525.6,9.7836,0,13.074,23.571,182.17,1.9649,0,1.4406,5,2154,518,1015,7,0,0,0,0,1601,385,762,5,0,0,0,0,0,0,0,0,178,43,91,0,0,0,0,0,0,0,0,0,0,0,0,0
1xa5,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,6.5,112.41,2141,2.9877,50.793,0,155.35,1319.5,12.671,69.749,1.2016,8,6429,1187,1933,257,694,119,207,29,969,185,295,40,0,0,0,0,0,0,0,0,0,0,0,0,129,26,38,5,0,0,0,0,0,0,0,0
1xap,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.7,102.27,1743.3,2.286,135.03,2.2202,13.134,143.2,0.38881,49.936,0,2,4769,1086,1145,137,0,0,0,0,346,80,88,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xbb,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,5.3,92.717,1671.6,4.5695,33.61,0.24748,39.054,379.29,3.1409,10.132,0,8,3311,906,1523,50,833,222,377,13,133,40,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xbo,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.04,147.43,1687.4,5.0401,48.118,7.1249,16.886,207.43,1.6835,9.3728,1.3564,8,2803,928,1033,34,170,55,57,2,1095,350,396,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xd0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,7.12,154.67,2652.3,11.319,5.4513,14.639,105.26,689.55,4.2431,3.7257,5.4037,12,4765,1347,1520,11,173,55,57,0,3263,907,1036,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xff,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.82,63.405,796.79,6.4258,1.851,9.4496,4.4901,16.115,0.039124,0,0,2,811,271,281,5,154,51,54,1,611,202,222,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xge,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.68,65.809,834.6,6.1759,0.29292,6.7829,4.3183,13.914,0,0,0,0,693,227,314,20,274,92,124,8,509,165,238,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xgi,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.85,83.666,1111.6,7.0784,14.175,6.2574,18.118,156.63,1.7011,1.7909,1.5143,4,1375,449,620,0,249,78,116,0,739,232,349,0,0,0,0,0,0,0,0,0,261,84,119,0,0,0,0,0,0,0,0,0,0,0,0,0
1xgj,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True,6,83.324,1097.7,7.486,5.4661,5.9273,23.547,146.33,1.0855,2.5765,0.80793,3,1412,460,667,0,137,39,67,0,800,243,386,0,0,0,0,0,0,0,0,0,248,79,117,0,0,0,0,0,0,0,0,0,0,0,0,0
1xh4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,7.47,198.78,2425.4,8.8497,46.001,6.3938,33.604,304.22,0.59315,15.424,0,9,4560,1063,1727,65,841,186,308,10,650,159,250,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xh5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,5.47,190.37,2542.2,10.073,61.929,5.266,49.301,388.79,3.0618,41.482,1.7448,9,4718,1118,2066,52,825,180,329,8,609,147,259,9,119,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xh6,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True,False,False,7.32,199.18,2502.6,7.9863,54.981,5.0539,36.952,340.65,0.62572,20.828,0,9,4602,1096,1858,67,821,185,309,10,615,152,250,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xh7,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,6.82,187.77,2495.6,9.5196,63.371,5.6685,36.625,370.05,0.62241,19.851,0,9,4993,1185,1809,67,839,189,289,10,632,154,225,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xh9,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.77,193.79,2423.7,7.4927,39.61,7.2983,32.928,299.88,0.93301,13.794,0,9,4543,1087,1787,83,837,188,318,15,652,163,256,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xhy,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.18,97.455,1117.6,7.7383,25.347,9.6999,16.038,43.413,0.81586,4,0,2,1901,450,812,19,191,45,79,2,735,164,309,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xjd,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9.48,132.04,2057.3,5.6058,61.4,3,47.125,444.18,1.4318,21.814,0,2,4845,1192,1652,51,682,174,239,8,496,126,174,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xk5,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6,159.54,1859.9,16.015,0,3.7386,162.84,1132.7,12.474,0,2.7345,13,2367,651,990,21,1134,300,467,10,1396,390,651,10,0,0,0,0,205,55,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xk9,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.85,110.15,1140.9,10.605,65.546,2.5966,21.282,132.31,3.2043,7.1968,0,4,2158,521,890,0,333,80,146,0,229,52,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xka,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.88,166.35,1716.2,8.5815,36.681,0,14.223,222.94,0,24.698,0,7,3066,838,1416,49,576,148,241,8,196,58,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xkk,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.52,156.82,2245.6,5.133,69.069,0.088558,34.263,346.3,2.2191,24.98,0,11,4860,1225,1464,98,676,171,211,16,491,133,166,9,164,42,49,3,0,0,0,0,90,27,36,1,179,41,53,3,0,0,0,0,0,0,0,0
1xow,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,9.28,79.944,1428.8,2.3587,55.46,2.6652,11.435,108.39,0.032847,35.229,0,0,4015,877,937,133,0,0,0,0,362,73,89,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xpz,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.08,64.754,1178.1,6.7669,19.978,2.8851,22.961,191.43,0.93695,12.795,0,5,2227,608,617,14,721,206,201,4,587,158,155,3,0,0,0,0,0,0,0,0,202,55,53,1,0,0,0,0,0,0,0,0,0,0,0,0
1xq0,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.34,71.298,1271.6,4.3913,20.334,1.6435,30.624,215.58,1.1022,13.701,0,5,2396,624,688,16,830,225,233,5,608,163,165,3,0,0,0,0,0,0,0,0,204,54,56,1,0,0,0,0,174,47,51,1,0,0,0,0
1xr8,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,6.7,236.45,3423,13.393,98.304,11.721,125.52,964.87,13.476,3.7133,6.92,35,6673,1488,2264,62,1686,404,620,15,2323,502,772,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xr9,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,7.15,281.72,3773.9,14.599,100.82,11.475,103.41,712.49,12.003,0.44638,2.9157,27,7022,1545,3037,61,1452,337,666,15,1900,442,859,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xt8,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.85,65.84,548.76,5.697,0,8.1574,3.5957,0.44222,0.042416,0,0.41608,1,525,148,183,3,171,49,57,1,333,94,120,2,0,0,0,0,0,0,0,0,161,47,62,1,0,0,0,0,0,0,0,0,0,0,0,0
1xug,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,7.05,101.53,1323,5.0429,5.3206,1.7899,14.323,135.8,0.3867,2.5765,1.2563,2,1942,522,904,65,851,238,391,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xws,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,8,103.91,1727.6,2.0909,73.929,0.89167,39.552,355.26,5.1147,36.364,0,6,4134,1008,1699,0,632,155,260,0,356,86,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1xzx,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,10.22,101.24,1504,4.1616,58.617,2.1478,21.982,134.34,1.523,16.749,0,4,3082,752,731,73,183,49,47,4,724,181,184,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,131,128,15
1y0l,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,9,85.824,1227.4,3.8897,64.121,1.2103,9.4972,90.585,0,2,0,4,2460,587,724,0,514,126,152,0,192,42,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y1m,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,1.82,67.813,649.21,4.1074,23.962,6.2821,2.2071,2.3946,0,0,0,0,1009,236,345,10,164,39,55,2,327,76,110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y1z,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,3.08,74.968,614.82,4.6472,20.741,6.5018,2.0864,0.847,0.0019878,0,0,0,974,231,291,10,193,45,51,2,384,95,113,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y20,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.32,70.309,547.81,5.5575,17.911,6.766,0,0,0,0,0,0,748,187,235,8,182,44,51,2,370,94,115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y2f,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,4.92,70.467,1021.7,3.9905,43.244,0,29.871,313.77,2.1077,6.6697,0,6,1880,510,1039,30,579,155,323,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,24,48,1,0,0,0,0,0,0,0,0
1y2g,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,4.08,53.751,888.46,0.70448,46.525,0,18.767,259.31,0.54118,14.363,0,4,1878,490,724,28,492,134,200,9,52,15,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y3g,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,7.4,112.93,1552.2,8.0712,52.064,7.5667,48.645,308.56,3.2641,17.049,0,14,2968,737,1110,0,310,78,112,0,826,208,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y3n,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.55,126.24,1666.4,9.2175,7.4779,9.031,30.317,192.45,1.979,0,1.9736,2,2292,697,999,4,0,0,0,0,2195,666,967,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y3p,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.82,180.07,2903.1,16.791,7.3573,11.263,84.524,597.61,5.0571,0,5.5908,6,4322,1293,1745,11,0,0,0,0,4079,1227,1696,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y3v,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,5.64,123.95,1608.2,6.3679,33.008,0.39836,43.405,354.3,2.5234,28.832,0.1018,4,3067,831,1300,95,488,133,207,13,327,88,137,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y3w,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,5.77,125.05,1545.5,7.2779,28.344,0.38249,37.262,304.27,2.0692,27.62,0,4,2892,761,1226,88,472,124,198,13,329,89,133,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y3x,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,5.14,119.87,1567.8,5.5128,28.081,0.47934,42.286,329.04,3.067,23.63,0,4,2967,793,1310,92,490,133,215,13,325,86,142,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y3y,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,5.64,95.246,1199.4,6.8914,7.2269,0.40958,23.156,133.44,2.7878,13.016,0,1,2117,556,869,66,491,129,208,12,119,29,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1y4z,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,7.24,56.07,691.87,1.377,9.1492,0.94648,1.5765,15.214,0,0.3295,0,0,854,217,208,26,0,0,0,0,122,32,33,4,0,0,0,0,0,0,0,0,0,0,0,0,669,172,168,22,0,0,0,0,0,0,0,0
1y6q,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,11.7,118.23,1414.9,3.4805,7.5132,3.4275,16.782,132.15,0.28938,2,0,4,2406,621,851,26,940,244,320,10,157,38,60,2,0,0,0,0,0,0,0,0,162,40,57,2,0,0,0,0,0,0,0,0,0,0,0,0
1y6r,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,10.11,127.46,1425.9,5.2143,4.1859,6.1528,21.864,118.12,1.6295,0,0,3,2375,605,772,24,985,246,311,10,378,93,128,4,0,0,0,0,0,0,0,0,173,43,64,2,0,0,0,0,0,0,0,0,0,0,0,0
1y8o,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,5.89,79.754,1326.4,5.937,0,4.9387,34.432,224.49,2.1252,0,2,6,1444,405,499,2,742,196,265,3,1295,335,395,0,0,0,0,0,264,64,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1yc1,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,6.17,124.7,1764.2,5.3474,35.706,2.0101,34.636,271.98,3.3735,28.07,1.6279,3,3333,860,1588,27,335,88,166,4,906,235,456,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1yc4,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.55,92.776,1345.8,4.0875,30.758,3.1396,22.523,122.32,1.274,5.7842,1.0989,3,2375,595,1001,14,598,154,275,4,355,83,137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1yda,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,6.55,58.055,788.53,3.9165,4.4275,4.0388,2.8729,35.871,2.237,0,0,3,633,176,177,4,707,197,192,4,548,148,149,2,0,0,0,0,0,0,0,0,391,105,104,2,0,0,0,0,0,0,0,0,0,0,0,0
1ydb,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,8.24,69.825,769.08,3.8708,3.6449,4.2579,2.7412,36.418,1.9919,0,0,3,651,182,171,0,709,194,186,0,549,145,140,0,0,0,0,0,0,0,0,0,393,105,98,0,0,0,0,0,0,0,0,0,0,0,0,0
1ydd,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.07,69.349,755.07,5.6085,3.4438,2.4799,2.7409,36.405,2.606,0,0,3,669,192,176,0,722,210,191,0,546,153,142,0,0,0,0,0,0,0,0,0,387,113,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1ydk,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.89,102.73,1244.4,6.5972,15.715,9.4461,15.762,185.65,0.44974,2,0,14,1878,478,743,27,380,97,148,4,715,190,279,8,0,0,0,0,0,0,0,0,119,32,54,2,0,0,0,0,0,0,0,0,0,0,0,0
1ydr,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.52,75.445,1328,3.9241,34.663,0.37774,18.376,109.51,1.2825,2.0117,0,2,2626,638,897,36,559,138,188,4,378,103,136,5,0,0,0,0,0,0,0,0,204,54,71,3,0,0,0,0,0,0,0,0,0,0,0,0
1yds,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,5.92,89.638,1254,5.4698,34.369,1.2913,20.266,79.745,3.3702,2,0,5,2200,525,780,31,530,130,190,4,365,96,136,6,0,0,0,0,0,0,0,0,193,53,71,3,0,0,0,0,0,0,0,0,0,0,0,0
1ydt,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,7.32,123.64,1786.6,5.0369,43.431,1.0734,29.94,205.6,3.809,6.1553,0,8,3594,892,1348,49,567,140,205,4,402,109,148,6,0,0,0,0,0,0,0,0,211,55,80,3,0,0,0,0,126,30,58,4,0,0,0,0
1yei,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.46,121.43,1485.5,3.2677,50.938,3.6932,14.85,134.31,0.7712,0.66887,0,9,2215,545,560,3,346,87,91,0,1378,343,355,2,0,0,0,0,203,52,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1yej,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,7.46,132.98,1606.4,4.8392,60.919,4.2494,9.4469,145.72,0.66079,1.6575,0,13,2576,644,686,2,349,86,93,0,1324,329,344,2,0,0,0,0,205,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1yet,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,5.92,111.45,1803.3,3.5895,22.515,2.8021,87.637,672.39,8.7236,58.897,0,5,3911,1022,1663,29,292,67,105,2,1208,309,493,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1yfz,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,4.35,74.403,1051.9,8.0793,0,6.9226,14.898,165.52,0.54032,0,1.1397,4,1325,345,544,0,534,138,222,0,945,249,400,2,0,0,0,0,119,29,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1yid,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,5,73.447,1493.8,8.8332,0,8.7641,37.039,317.76,1.1249,0,0.11527,8,1473,487,481,10,717,233,234,5,1718,628,596,9,0,0,0,0,399,147,137,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
